ID	RE	R1_Unsorted	R1_Negative	R1_Low	R1_Medium	R1_High	R2_Unsorted	R2_Negative	R2_Low	R2_Medium	R2_High
gRNA_644	RE22	542.188354243282	666.804110047407	489.586451882409	525.447269952731	623.061446131774	278.56060681385	317.349500551494	248.153748786056	305.086023742839	288.084047876509
gRNA_4004	RE85	445.042814509034	452.154798914411	441.970811923771	466.011431220372	455.465803976075	435.851294282015	496.631361252664	342.903361958914	351.428204564537	411.300718956221
gRNA_440	RE17	348.727578533198	349.798877401918	363.8323258378	337.664475117164	285.898448383251	229.332223713126	220.496081552012	230.106203419797	255.847456619786	243.830173052106
gRNA_1584	RE42	164.40014416565	192.786881295375	191.683473679646	232.575021126618	256.322746826363	401.031218430284	395.656520168097	347.415248300479	369.771984473125	436.464686993627
gRNA_4776	RE103	557.964125653117	632.022971669375	511.562901094089	506.496712675747	582.641320670694	470.671370133746	535.784871060965	483.89981013281	490.454747029628	550.13640467984
gRNA_3962	RE85	82.2000720828253	133.162072647321	111.103159903489	97.3369532863255	54.2221195209614	176.501763800155	250.376391668874	162.427908296327	146.750239268707	106.729933400032
gRNA_886	RE23	386.921551420167	397.498724320362	378.48329197892	372.981422769725	374.625553053915	679.591825244134	709.914954155779	640.687860502182	733.751196343538	627.363754863603
gRNA_4740	RE102	411.830664172539	596.248086480543	343.076790471214	365.228922065504	251.393463233548	488.681754194987	458.508206965634	478.259952205854	415.14870319437	323.660692343187
gRNA_4524	RE96	459.988282160456	650.904161074592	518.888384164649	425.526149764998	221.81776167666	505.491445985478	579.059802954351	624.896258306705	498.178443833244	295.893555198463
gRNA_6293	RE126	255.733557591012	257.380423997434	220.985405961885	254.109745305009	281.955021508999	306.176529041085	266.862080009211	251.537663542229	247.158297715718	268.126418053739
gRNA_2892	RE64	345.406363499548	411.411179671574	388.250602739666	339.387253051436	406.172968047929	546.314983190956	538.875937624778	453.444577327248	477.903739723752	531.914220928615
gRNA_6526	RE127	127.036475037093	109.312149188099	122.091384509329	133.515289906021	113.373522634737	177.702456070904	171.039016531	242.5138908591	180.541412784528	180.486391440704
gRNA_2829	RE62	378.618513836044	401.473711563565	398.017913500413	444.476707041982	424.904245700624	426.24575611602	427.597541327501	437.652975131772	419.010551596178	387.87219699036
gRNA_6831	RE134	550.491391827406	648.916667452991	628.770630223045	585.744497652224	595.457458012012	337.394528080568	395.656520168097	356.439020983608	289.638630135607	336.676537879776
BRDN0000737568	NT	400.206411554765	340.85515610471	415.110707331719	391.070591079573	436.73452632338	333.79245126832	317.349500551494	381.254395862214	407.425006390754	365.311398060272
gRNA_2171	RE53	517.279241490911	505.81712669766	570.166765658567	565.071162440969	631.934156598841	624.359980789664	641.911489751887	642.943803672964	704.787333329978	611.744740219696
gRNA_4146	RE88	347.066971016373	441.223583995601	429.761673472838	411.743926290828	370.682126179663	232.934300525374	315.288789508952	244.769834029883	231.710904108485	202.17946733502
gRNA_3657	RE79	99.6364510094852	73.5372639992669	73.2548307055975	79.2477849764774	88.7271046706641	108.062304367441	115.399818382361	136.484561832331	100.40805844701	159.661038582161
gRNA_4606	RE98	657.600576662602	584.323124750932	686.153580942429	595.219776290716	576.726180359316	440.654063365013	415.233275072248	460.212406839595	441.216179906575	525.840159678207
gRNA_2609	RE59	505.654988873137	511.779607562466	515.225642629369	540.090882394036	578.697893796442	597.944750833178	561.543759092742	501.947355499068	552.244321458558	522.369267535116
gRNA_4246	RE90	596.988402298499	697.610261182235	728.885565520695	598.665332159259	690.099702994054	746.830592406098	664.579311219851	711.750070381825	623.688516892008	716.739227548183
gRNA_941	RE25	258.224468866249	268.311638916244	244.182769018658	278.228636384806	200.128913868275	146.484457031421	163.826527882102	148.892249271633	195.023344291309	148.380639117117
gRNA_2364	RE56	458.327674643632	433.273609509194	506.679245713716	453.951985680474	437.720383041942	489.882446465736	460.568918008176	598.952911842709	457.629035614259	474.644500567622
gRNA_1507	RE39	336.273022157012	324.955207131895	289.35658128711	335.941697182893	393.35683070661	177.702456070904	185.463993828795	159.043993540154	188.265109588144	117.142609829303
gRNA_3725	RE81	649.297539078479	619.104263128963	654.409820970004	628.813946009006	610.245308790456	701.204286117622	740.825619793912	702.726297698696	709.614643832238	664.675845401826
gRNA_5823	RE119	919.976564320913	894.372129720814	883.941623847543	933.745640375017	918.818461700655	956.951739787235	982.959167292617	900.12132514215	872.77773880863	995.278322031194
gRNA_4755	RE103	269.848721484022	288.186575132262	262.496476695057	263.585023943501	250.407606514985	226.930839171627	196.797904562777	181.603425247977	247.158297715718	236.020665730152
gRNA_4839	RE105	387.75185517858	349.798877401918	387.029688894573	409.159759389421	340.120567904212	440.654063365013	409.051141944621	500.819383913677	422.872399997986	414.771611099312
gRNA_1480	RE38	572.90959330454	487.929684103244	623.886974842672	563.348384506698	598.415028167701	439.453371094263	512.08669407173	545.938247329324	520.384072143641	497.20529949771
gRNA_6584	RE128	129.52738631233	103.349668323294	169.707024467967	133.515289906021	116.331092790426	103.259535284444	88.6105748293135	76.7020678065992	85.9261269402302	98.9204260780786
gRNA_4419	RE93	770.521887806686	782.078740100312	796.035827000826	751.131179342264	490.956645844341	754.034746030594	770.705929910773	886.585666117456	810.988164379701	597.861171647334
gRNA_3976	RE85	587.855060955963	647.92292064219	471.27274420601	431.555872534947	389.413403832359	549.917060003204	732.582775623743	487.283724888983	376.530219176289	348.824660380593
gRNA_4568	RE97	300.56996054528	292.161562375466	242.961855173565	252.386967370738	216.888478083845	354.204219871059	454.386784880549	413.965571838557	317.637031048716	347.95693734482
gRNA_5197	RE110	585.364149680725	657.860388750199	540.864833376328	504.773934741476	474.197081628771	684.394594327132	569.786603262911	760.252848553645	588.931881275735	655.130892008327
gRNA_2700	RE61	472.442838536642	378.617534915144	443.191725768864	488.407544365899	438.706239760505	326.588297643824	378.140476306489	339.51944720274	280.949471231539	289.819493948054
gRNA_5092	RE107	149.454676514227	124.218351350113	119.649556819142	148.158902347327	146.892651065877	255.747453669612	275.10492417938	230.106203419797	258.743842921142	214.327589835837
gRNA_1202	RE31	602.800528607385	606.185554588552	589.701387180059	529.754214788409	587.570604263509	531.906675941964	585.241936081977	465.852264766551	511.694913239573	575.300372717246
gRNA_6190	RE123	283.13358161862	285.205334699859	296.682064357669	323.882251642994	235.619755736541	158.491379738914	224.617503637097	150.020220857025	147.715701369159	184.825006619567
gRNA_3948	RE85	244.939608731651	368.680066807135	190.462559834553	209.317519013956	233.648042299415	321.785528560826	385.352964955386	330.495674519611	289.638630135607	228.211158408198
gRNA_1813	RE46	492.370128738539	412.404926482375	503.016504178436	608.140610797751	629.962443161715	230.532915983876	136.006928807783	214.314601224321	263.571153423402	289.819493948054
gRNA_754	RE22	293.097226719569	343.836396537113	266.159218230337	220.515575586719	306.601439473072	220.927377817881	194.737193520235	224.466345492842	229.779979907581	219.533928050472
gRNA_6524	RE127	381.939728869693	410.417432860773	463.94726113545	441.031151173439	420.960818826373	462.266524238501	493.54029468885	408.325713911602	474.041891321944	454.686870744852
gRNA_3668	RE80	367.824564976683	339.861409293909	388.250602739666	334.218919248622	392.370973988048	363.809758037054	302.924523253699	298.912470128658	320.533417350072	296.761278234235
gRNA_2698	RE61	459.988282160456	548.548239562099	523.772039545022	557.318661736749	463.352657724579	427.44644838677	455.41714040182	340.647418788132	397.770385386234	400.88804252695
gRNA_3186	RE68	688.32181572386	609.166795020954	640.979768673978	795.062016666181	654.608861125788	745.629900135349	844.891527442291	737.693416845822	761.749597256647	864.252143629529
gRNA_1347	RE36	469.121623502993	455.136039346814	498.132848798063	484.100599530221	388.427547113796	366.211142578553	351.35123275344	349.671191471261	325.360727852332	366.179121096045
gRNA_6563	RE127	224.182014771341	288.186575132262	238.078199793191	218.792797652448	296.742872287443	219.726685547131	215.344303945657	151.148192442416	159.301246574584	178.750945369159
BRDN0000737892	NT	128.697082553918	134.155819458122	123.312298354422	127.485567136072	146.892651065877	284.564068167597	230.799636764723	284.248839518573	209.505275798089	308.041677699279
gRNA_4885	RE105	291.436619202744	250.424196321828	369.936895063267	302.347527464604	308.573152910198	170.498302446408	209.16217081803	184.987340004151	190.196033789048	255.11057251715
gRNA_5809	RE119	503.1640775979	514.760847994868	553.073971827261	528.031436854138	459.409230850327	493.484523277984	483.23673947614	430.885145619425	554.175245659462	591.787110396926
gRNA_6963	RE137	288.945707927507	259.367917619036	321.100341259535	298.040582628926	255.3368901078	333.79245126832	334.865544413103	408.325713911602	328.257114153688	432.126071814764
gRNA_980	RE26	546.339873035344	493.892164968049	559.178541052727	565.071162440969	565.881756455124	494.685215548734	573.908025347995	468.108207937333	548.38247305675	444.274194315581
gRNA_2263	RE55	581.212630888664	601.216820534547	640.979768673978	631.398112910412	683.198705964113	407.034679784031	455.41714040182	489.539668059766	524.245920545449	462.496378066806
gRNA_2186	RE53	308.042694370991	210.674323889791	307.670288963509	332.496141314351	326.318573844331	419.041602491524	215.344303945657	569.625650622538	589.897343376187	534.517390035933
gRNA_6306	RE126	474.103446053467	451.16105210361	459.063605755077	416.050871126506	450.536520383261	479.076216028992	425.536830284959	437.652975131772	384.253915979905	428.655179671674
gRNA_1142	RE30	453.345852093157	440.2298371848	478.59822727657	398.823091783794	490.956645844341	578.733674501188	492.509939167579	507.587213426024	565.760790864886	584.845326110745
gRNA_6980	RE137	201.763813294207	258.374170808235	231.973630567725	202.426407276871	211.95919449103	226.930839171627	201.949682169133	208.674743297365	236.538214610746	244.697896087878
gRNA_5633	RE113	475.764053570292	473.02348194123	456.621778064891	487.546155398763	503.772783185659	333.79245126832	517.238471678086	391.406140130734	411.286854792562	391.343089133451
gRNA_2292	RE55	570.418682029303	409.423686049972	614.119664081925	696.002285445584	584.61303410782	445.45683244801	411.111852987163	429.757174034034	514.591299540929	503.279360748119
gRNA_3945	RE85	368.654868735095	356.755105077524	333.309479710468	365.228922065504	296.742872287443	375.816680744547	287.469190434633	344.031333544305	340.808121459564	329.734753593595
gRNA_1249	RE32	342.085148465899	382.592522158348	377.262378133827	381.595312441081	374.625553053915	229.332223713126	274.074568658109	280.8649247624	236.538214610746	272.465033232602
gRNA_6452	RE127	557.133821894705	561.466948102511	445.633553459051	536.645326525494	604.330168479078	513.896291880723	560.513403571471	444.420804644119	547.417010956298	461.628655031033
gRNA_1181	RE31	516.448937732498	445.198571238805	419.994362712092	503.91254577434	457.437517413201	361.408373495555	426.56718580623	382.382367447605	380.392067578097	313.248015913915
gRNA_6689	RE130	552.982303102643	499.854645832855	538.423005686141	561.625606572427	538.277768335362	661.581441182894	592.454424730875	653.095547941485	602.448350682063	711.532889333547
gRNA_3520	RE76	710.740017200994	735.372639992669	643.421596364164	683.942839905685	743.335965796452	564.325367252196	517.238471678086	552.706076841671	526.176844746353	550.13640467984
gRNA_4911	RE105	404.357930346827	366.692573185533	340.634962781028	370.397255868318	291.813588694628	419.041602491524	493.54029468885	397.04599805769	372.668370774481	447.745086458671
gRNA_6337	RE127	515.618633974086	471.035988319629	535.981177995955	437.585595304897	512.645493652726	627.962057601912	555.361625965116	631.664087819052	577.34633607031	606.538402005061
gRNA_354	RE15	597.818706056911	581.341884318529	575.05042103894	617.615889436242	579.683750515005	414.238833408527	436.870741018941	337.263504031958	395.83946118533	472.909054496077
gRNA_6731	RE130	277.321455309733	213.655564322194	278.36835668127	308.377250234553	265.195457293429	344.598681705064	402.869008816995	376.742509520649	474.041891321944	414.771611099312
gRNA_4208	RE89	447.533725784271	394.517483887959	357.727756612334	392.793369013844	368.710412742537	530.705983671214	437.901096540212	603.464798184273	506.867602737313	522.369267535116
gRNA_1566	RE41	503.994381356312	582.33563112933	570.166765658567	477.209487793136	545.178765365302	523.501830046718	471.902828742158	500.819383913677	513.625837440477	516.295206284708
gRNA_4025	RE85	445.042814509034	498.860899022054	372.378722753454	351.446698591334	362.795272431159	417.840910220775	400.808297774453	510.971128182198	346.600894062276	393.078535204996
gRNA_3	RE1	459.157978402044	485.942190481642	398.017913500413	447.922262910524	538.277768335362	629.162749872661	461.599273529447	496.307497572112	542.589700454038	530.17877485707
gRNA_1305	RE35	493.200432496952	565.441935345714	484.702796502036	482.377821595949	454.479947257512	439.453371094263	495.601005731393	464.72429318116	483.696512326464	489.395792175757
gRNA_670	RE22	628.539945118169	701.585248425439	567.72493796838	670.160616431515	592.499887856323	397.429141618036	442.022518625296	457.956463668813	383.288453879453	343.618322165957
gRNA_3539	RE77	320.497250747177	270.299132537846	297.902978202763	204.149185211143	255.3368901078	248.543300045116	200.919326647862	238.002004517536	212.401662099445	249.036511266741
gRNA_549	RE18	137.000120138042	112.293389620502	128.195953734795	157.634180985819	199.143057149712	264.152299564857	239.042480934892	279.736953177009	249.089221916622	223.004820193563
gRNA_221	RE9	645.976324044829	635.997958912579	672.723528646403	631.398112910412	675.31185221561	623.159288518914	736.704197708827	632.792059404444	670.030697713705	758.389933265269
gRNA_805	RE22	570.418682029303	607.179301399353	526.213867235208	591.774220422174	592.499887856323	804.463821402067	897.439659027117	862.898262824241	789.747998169756	866.855312736846
gRNA_236	RE11	404.357930346827	439.236090374	336.972221245748	404.852814553743	371.667982898226	325.387605373075	313.22807846641	250.409691956838	289.638630135607	249.904234302514
gRNA_2676	RE60	278.982062826558	296.136549618669	308.891202808602	280.812803286213	246.464179640733	489.882446465736	443.052874146567	406.069770740819	593.759191777995	533.649667000161
gRNA_1193	RE31	533.885316659158	520.723328859674	515.225642629369	485.823377464492	482.083935377275	426.24575611602	347.229810668356	427.501230863251	428.665172600699	472.909054496077
gRNA_1995	RE50	127.036475037093	111.299642809701	164.823369087594	136.099456807428	250.407606514985	231.733608254625	121.581951509988	175.963567321021	287.707705934703	351.42782948791
gRNA_4077	RE87	503.1640775979	629.041731236972	544.527574911608	494.437267135848	487.999075688652	443.055447906511	439.961807582754	382.382367447605	335.980810957304	373.120905382226
BRDN0000737717	NT	655.939969145777	711.522716533447	509.121073403902	706.338953051212	714.746120958127	775.647206904083	689.307843730357	770.404592822166	809.057240178797	684.633475224596
gRNA_2038	RE50	634.352071427056	737.360133614271	676.386270181683	663.26950469443	690.099702994054	485.079677382739	468.811762178344	671.143093307743	529.073231047709	523.236990570889
gRNA_531	RE18	401.86701907159	413.398673293176	410.227051951346	434.140039436354	357.865988838345	224.529454630129	211.222881860572	225.594317078233	242.330987213458	222.13709715779
gRNA_6671	RE129	461.648889677281	406.44244561757	471.27274420601	568.516718309512	483.069792095838	497.086600090232	422.445763721145	439.908918302554	489.489284929176	543.194620393659
gRNA_6910	RE136	427.606435582374	452.154798914411	365.053239682894	372.981422769725	364.766985868285	297.771683145839	285.408479392091	318.087987080308	322.464341550976	339.279706987094
gRNA_1244	RE32	563.776251962004	586.310618372533	567.72493796838	602.110888027801	610.245308790456	547.515675461705	537.845582103507	526.762730377674	562.86440456353	600.464340754652
gRNA_625	RE21	143.642550205341	115.274630052904	122.091384509329	114.564732629038	126.189659976055	194.512147861395	177.221149658627	164.68385146711	174.748640181816	185.69272965534
gRNA_1630	RE43	362.842742426208	473.02348194123	423.657104247372	457.397541549016	406.172968047929	571.529520876692	578.02944743308	623.768286721314	543.55516255449	636.908708257102
gRNA_6882	RE135	477.424661087116	517.742088427271	445.633553459051	479.793654694542	428.847672574876	761.23889965509	636.759712145532	794.09199611538	761.749597256647	689.839813439232
gRNA_4792	RE105	375.297298802394	373.64880086114	360.169584302521	365.228922065504	335.191284311397	333.79245126832	267.892435530482	270.713180493879	275.156698628827	256.846018588695
gRNA_3913	RE84	800.412823109531	790.028714586719	830.221414663438	769.220347652112	685.170419401239	790.055514153075	795.434462421279	776.044450749122	753.060438352579	902.431957203524
gRNA_5490	RE112	313.854820679878	278.249107024253	319.879427414442	279.090025351942	339.134711185649	378.218065286046	442.022518625296	296.656526957876	370.737446573577	381.798135739952
gRNA_5577	RE113	688.32181572386	744.316361289877	752.082928577467	708.061730985483	781.784377820407	768.443053279586	770.705929910773	795.219967700771	713.476492234046	718.474673619729
gRNA_4955	RE106	278.151759068146	271.292879348647	307.670288963509	236.020576995161	307.587296191635	117.667842533436	128.794440158885	130.844703905375	96.5462100452025	133.629347508983
gRNA_4068	RE87	347.897274774786	281.230347456656	374.82055044364	321.298084741588	330.262000718583	473.072754675245	435.84038549767	388.022225374561	442.181642007027	352.295552523683
gRNA_3255	RE70	621.89751505087	738.353880425072	622.666060997578	631.398112910412	575.740323640753	569.128136335194	542.997359709863	633.920030989835	609.206585385227	618.686524505877
gRNA_5039	RE107	280.642670343383	361.723839131529	261.275562849964	235.159188028025	258.294460263488	216.124608734883	231.829992285994	165.811823052501	266.467539724758	196.973129120384
gRNA_3357	RE72	511.467115182024	547.554492751298	465.168174980544	503.051156807204	492.928359281467	701.204286117622	706.823887591966	762.508791724428	657.479690407829	738.432303442499
gRNA_1590	RE42	710.740017200994	692.64152712823	586.03864564478	668.437838497244	699.958270179683	493.484523277984	444.083229667838	532.40258830463	632.377675796076	504.147083783891
gRNA_3016	RE65	298.079049270043	305.080270915877	314.995772034069	285.119748121891	288.856018538939	324.186913102325	283.347768349549	286.504782689356	317.637031048716	388.739920026133
BRDN0000738131	NT	293.927530477981	262.349158051438	291.798408977296	298.040582628926	368.710412742537	322.986220831576	298.803101168615	330.495674519611	346.600894062276	301.967616448871
gRNA_220	RE9	312.194213163053	348.805130591117	328.425824330095	304.070305398875	348.993278371278	428.647140657519	378.140476306489	497.435469157504	444.112566207931	432.993794850537
gRNA_1693	RE43	523.091367799797	680.716565398619	533.539350305768	542.675049295443	536.306054898236	455.062370614005	392.565453604284	442.164861473337	383.288453879453	314.98346198546
gRNA_4570	RE97	244.109304973238	289.180321943063	227.089975187352	206.733352112549	235.619755736541	114.065765721188	62.8516867975363	98.1335279290314	70.4787333329978	73.7564580406726
gRNA_6844	RE134	241.618393698001	263.342904862239	238.078199793191	227.406687323804	197.171343712586	360.207681224806	365.776210051236	445.54877622951	358.186439267701	401.755765562722
gRNA_1829	RE47	251.58203879895	225.580526051805	225.869061342258	255.83252323928	296.742872287443	540.311521837209	341.04767754073	517.738957694545	583.139108673023	649.056830757919
gRNA_6031	RE122	281.472974101795	313.030245402285	279.589270526363	266.169190844908	276.039881197621	429.847832928268	528.572382412067	356.439020983608	502.040292235052	406.962103777358
gRNA_5328	RE111	312.194213163053	251.417943132628	249.066424399031	223.099742488126	228.7187587066	199.314916944392	236.98176989235	205.290828541192	178.610488583624	201.311744299247
gRNA_3747	RE81	728.176396127654	816.859878478344	855.860605410397	742.517289670908	867.553912335382	554.719829086201	659.427533613496	658.73540586844	602.448350682063	687.236644331914
gRNA_3612	RE79	210.897154636743	226.574272862606	196.567129060019	213.624463849634	233.648042299415	254.546761398863	279.226346264464	212.058658053539	265.502077624306	280.274540554556
gRNA_4883	RE105	459.988282160456	538.61077145409	424.878018092465	507.358101642882	476.168795065897	536.709445024961	502.81349438029	512.099099767589	585.070032873927	560.549081109112
gRNA_5101	RE108	681.679385656561	684.691552641823	594.585042560433	674.467561267194	706.859267209624	704.806362929871	682.09535508146	686.93469550322	679.685318718225	727.151903977455
BRDN0000737851	NT	626.879337601344	640.966692966583	515.225642629369	521.140325117053	589.542317700635	475.474139216744	394.626164646826	585.417252818015	540.658776253134	422.581118421265
gRNA_175	RE8	431.757954374436	505.81712669766	461.505433445264	348.862531689927	356.880132119782	296.57099087509	299.833456689886	356.439020983608	371.702908674029	418.242503242402
gRNA_953	RE25	390.242766453817	518.735835238072	398.017913500413	380.733923473946	328.290287281457	273.757837730852	229.769281243452	359.822935739781	295.431402738319	249.036511266741
gRNA_6212	RE124	422.624613031899	615.12927588576	428.540759627745	323.882251642994	353.922561964093	486.280369653488	568.75624774164	388.022225374561	351.428204564537	379.194966632634
gRNA_2793	RE61	538.03683545122	734.378893181868	592.143214870246	503.051156807204	489.970789125778	533.107368212713	722.279220411032	491.795611230548	389.081226482166	403.491211634268
gRNA_6365	RE127	451.685244576333	476.004722373633	466.389088825637	459.120319483287	425.890102419187	583.536443584186	701.67210998561	649.711633185311	608.241123284775	569.226311466838
gRNA_3696	RE80	207.575939603094	173.905691890158	205.113525975673	174.000571361396	213.930907928156	213.723224193385	202.980037690404	262.817379396141	206.608889496733	200.444021263475
gRNA_6446	RE127	304.721479337342	310.049004969882	283.252012061643	310.96141713596	345.049851497027	441.854755635762	470.872473220887	320.343930251091	396.804923285782	382.665858775725
gRNA_6847	RE134	287.285100410682	295.142802807868	290.577495132203	316.129750938774	331.247857437146	593.141981750181	473.9635397847	501.947355499068	553.20978355901	558.813635037566
gRNA_1996	RE50	611.103566191509	561.466948102511	606.794181011365	661.546726760159	697.000700023994	477.875523758243	338.986966498187	480.515895376636	618.861206389748	584.845326110745
gRNA_4145	RE88	397.715500279528	518.735835238072	405.343396570972	408.298370422286	433.776956167691	286.965452709095	391.535098083013	260.561436225359	282.880395432443	303.703062520416
BRDN0000737452	NT	177.685004300248	149.062021620135	199.008956750206	198.119462441193	244.492466203607	148.885841572919	155.583683711934	165.811823052501	127.440997259667	171.809161082978
gRNA_3806	RE83	159.418321615176	144.093287566131	152.614230636661	153.327236150141	143.935080910188	115.266457991938	91.7016413931267	146.636306100851	131.302845661475	127.555286258575
gRNA_523	RE18	273.169936517672	193.780628106176	242.961855173565	212.763074882499	310.544866347324	276.159222272351	282.317412828278	365.462793666737	325.360727852332	324.528415378959
gRNA_5175	RE110	322.157858264002	363.711332753131	274.70561514599	287.703915023298	286.884305101814	361.408373495555	427.597541327501	392.534111716125	411.286854792562	401.755765562722
gRNA_991	RE26	172.703181749774	159.993236538945	130.637781424982	103.366676056274	96.6139584191676	97.2560739306977	99.9444855632954	78.9580109773816	98.4771342461065	118.878055900848
gRNA_5367	RE111	502.333773839488	612.148035453357	606.794181011365	440.169762206304	455.465803976075	483.878985111989	483.23673947614	453.444577327248	422.872399997986	426.052010564356
gRNA_5268	RE111	486.558002429653	493.892164968049	479.819141121663	522.863103051324	538.277768335362	593.141981750181	553.300914922574	603.464798184273	558.03709406127	668.146737544917
gRNA_1706	RE45	212.557762153568	231.54300691661	289.35658128711	229.990854225211	309.559009628761	371.01391166155	425.536830284959	337.263504031958	347.566356162729	331.47019966514
gRNA_498	RE18	256.563861349424	254.399183565031	253.950079779404	248.941411502195	255.3368901078	261.750915023359	259.649591360314	269.585208908488	281.914933331991	240.359280909015
gRNA_1286	RE34	618.576300017221	766.178791127497	670.281700956217	687.388395774228	760.095530012022	712.010516554367	632.638290060447	637.303945746008	700.92548492817	722.813288798592
gRNA_843	RE22	380.279121352868	419.361154157981	382.1460335142	366.951699999776	349.979135089841	235.335685066873	217.405014988199	205.290828541192	190.196033789048	242.962450016333
gRNA_3341	RE72	319.666946988765	290.174068753864	314.995772034069	337.664475117164	300.686299161695	310.979298124082	249.346036147603	338.391475617349	308.947872144648	342.750599130184
gRNA_4492	RE96	502.333773839488	862.572231775185	587.259559489873	500.466989905797	286.884305101814	603.948212186925	662.518600177309	538.042446231586	378.461143377193	292.422663055372
gRNA_534	RE18	460.818585918869	455.136039346814	476.156399586383	568.516718309512	535.320198179673	479.076216028992	402.869008816995	366.590765252128	555.140707759914	543.194620393659
gRNA_323	RE13	588.685364714375	634.010465290977	771.61755009896	642.596169483176	684.184562682676	542.712906378708	651.184689443327	664.375263795396	576.380873969859	581.374433967655
gRNA_3802	RE83	497.351951289013	514.760847994868	492.028279572596	568.516718309512	582.641320670694	397.429141618036	337.956610976916	366.590765252128	364.944673970865	424.31656449281
gRNA_5558	RE112	543.018658001694	638.979199344981	473.714571896197	507.358101642882	490.956645844341	337.394528080568	397.717231210639	356.439020983608	381.357529678549	424.31656449281
gRNA_5355	RE111	417.642790481425	388.555003023153	421.215276557185	435.862817370626	501.801069748533	572.730213147442	556.391981486387	557.217963183236	639.13591049924	568.358588431065
gRNA_3324	RE72	295.588137994806	350.792624212719	291.798408977296	343.694197887114	348.993278371278	164.494841092661	129.824795680157	147.764277686242	187.299647487692	194.369960013066
gRNA_5608	RE113	276.491151551321	296.136549618669	341.855876626121	325.605029577266	295.75701556888	260.550222752609	341.04767754073	232.36214659058	313.775182646908	321.925246271641
gRNA_2683	RE60	752.255205121613	753.260082587086	808.244965451759	833.824520187284	752.208676263519	459.865139697002	520.329538241899	454.572548912639	436.388869404315	499.808468605028
gRNA_1516	RE40	305.551783095754	233.530500538212	318.658513569349	272.198913614857	285.898448383251	468.269985592248	481.176028433597	476.004009035072	475.007353422396	448.612809494444
gRNA_3705	RE81	435.079169408085	500.848392643656	440.749898078678	443.615318074846	472.225368191645	608.750981269922	554.331270443845	671.143093307743	674.858008215965	669.014460580689
gRNA_1745	RE45	646.806627803241	699.597754803837	816.791362367412	789.893682863367	755.166246419207	661.581441182894	755.250597091707	618.128428794358	648.79053150376	756.654487193724
gRNA_5953	RE121	278.982062826558	374.642547671941	300.344805892949	346.278364788521	345.049851497027	383.020834369044	422.445763721145	312.448129153352	362.048287669509	343.618322165957
gRNA_2201	RE53	538.03683545122	516.74834161647	531.097522615581	535.783937558358	506.730353341348	588.339212667183	537.845582103507	542.55433257315	578.311798170762	646.453661650601
gRNA_4898	RE105	438.400384441735	455.136039346814	445.633553459051	438.446984272032	509.687923497037	274.958530001602	340.017322019458	441.036889887945	284.811319633347	311.51256984237
gRNA_3036	RE66	223.351711012929	282.224094267457	252.729165934311	257.555301173551	226.747045269474	136.878918865426	147.340839541765	225.594317078233	142.888390866899	190.899067869976
gRNA_4799	RE105	492.370128738539	495.879658589651	526.213867235208	539.229493426901	462.366801006016	338.595220351317	315.288789508952	369.974680008302	340.808121459564	249.904234302514
gRNA_6020	RE121	715.721839751469	625.066743993769	586.03864564478	711.507286854025	638.835153628781	1041.00019873969	811.920150761616	938.472359045449	896.914291319931	911.976910597023
gRNA_5083	RE107	117.072829936145	138.130806701325	115.986815283862	149.881680281598	128.161373413181	181.304532883152	142.18906193541	172.579652564848	138.061080364639	196.973129120384
gRNA_3741	RE81	655.109665387365	686.679046263425	666.618959420937	684.804228872821	686.156276119802	677.190440702635	755.250597091707	647.455690014529	699.960022827718	755.786764157951
gRNA_508	RE18	337.103325915425	304.086524105076	357.727756612334	384.179479342488	350.964991808404	428.647140657519	386.383320476657	313.576100738744	365.910136071317	414.771611099312
gRNA_310	RE13	119.563741211382	166.949464214552	122.091384509329	117.148899530444	133.090657005996	276.159222272351	294.681679083531	305.680299641005	271.294850227019	352.295552523683
gRNA_3929	RE85	114.581918660908	95.3996938368868	104.998590678023	120.594455398987	130.133086850307	211.321839651886	185.463993828795	213.18662963893	237.503676711198	227.343435372426
gRNA_248	RE12	330.460895848126	298.124043240271	295.461150512576	354.030865492741	365.752842586848	202.91699375664	224.617503637097	323.727845007264	270.329388126567	262.052356803331
gRNA_4318	RE90	454.17615585157	775.122512424705	509.121073403902	479.793654694542	448.564806946135	277.3599145431	320.440567115308	279.736953177009	277.087622829731	309.777123770825
gRNA_4156	RE88	327.969984572888	359.736345509927	379.704205824013	332.496141314351	321.389290251516	455.062370614005	551.240203880031	530.146645133848	461.490884016067	498.940745569256
gRNA_2632	RE60	547.170176793756	597.241833291343	578.71316257422	543.536438262579	493.91421600003	545.114290920206	815.01121732543	566.241735866365	479.834663924656	434.729240922082
gRNA_2613	RE59	244.939608731651	273.280372970248	272.263787455804	256.693912206416	263.223743856303	310.979298124082	413.172564029706	248.153748786056	311.844258446004	274.200479304147
gRNA_2072	RE51	763.879457739386	482.960950049239	752.082928577467	809.705629107487	817.275219688672	648.373826204651	482.206383954868	716.26195672339	661.341538809637	753.183595050633
gRNA_1254	RE33	685.000600690211	527.67955653528	709.350943999202	665.853671595837	709.816837365313	595.543366291679	643.972200794429	694.830496600958	661.341538809637	620.421970577422
